,ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,episode_name,episode_show_name,reason_start,reason_end
9759,2023-06-07T00:07:58Z,13128,gold rush,Taylor Swift,evermore,,,clickrow,endplay
9760,2023-06-07T00:11:35Z,216010,Come Back...Be Here (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,clickrow,endplay
9761,2023-06-07T00:15:50Z,254227,Hey Stephen (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,clickrow,trackdone
9762,2023-06-07T00:15:51Z,727,The Best Day (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,remote
9763,2023-06-07T00:16:12Z,0,Should've Said No,Taylor Swift,Taylor Swift,,,fwdbtn,fwdbtn
9764,2023-06-07T00:16:15Z,2735,Better Man (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,fwdbtn,backbtn
9765,2023-06-07T00:20:18Z,242200,Should've Said No,Taylor Swift,Taylor Swift,,,backbtn,trackdone
9766,2023-06-07T00:25:16Z,296962,Better Man (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9767,2023-06-07T00:28:46Z,209743,Question...?,Taylor Swift,Midnights,,,trackdone,trackdone
9768,2023-06-07T17:26:05Z,30228,Invisible,Taylor Swift,Taylor Swift,,,trackdone,unexpected-exit
9769,2023-06-07T17:30:42Z,234397,Hits Different,Taylor Swift,Midnights,,,remote,trackdone
9770,2023-06-07T17:35:28Z,285142,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9771,2023-06-07T17:49:41Z,274980,cowboy like me,Taylor Swift,evermore,,,remote,trackdone
9772,2023-06-07T17:53:36Z,234498,White Horse (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,trackdone
9773,2023-06-07T17:58:21Z,284774,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9774,2023-06-07T18:02:20Z,238125,Ours,Taylor Swift,Speak Now,,,trackdone,trackdone
9775,2023-06-07T18:06:40Z,198340,Death By A Thousand Cuts,Taylor Swift,Lover,,,trackdone,trackdone
9776,2023-06-07T18:11:11Z,270943,Clean,Taylor Swift,1989,,,trackdone,trackdone
9777,2023-06-07T18:11:15Z,3174,Jump Then Fall (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,endplay
9778,2023-06-07T18:15:33Z,257598,marjorie,Taylor Swift,evermore,,,clickrow,trackdone
9779,2023-06-07T18:19:38Z,243850,champagne problems,Taylor Swift,evermore,,,trackdone,trackdone
9780,2023-06-07T18:24:43Z,245293,tolerate it,Taylor Swift,evermore,,,trackdone,trackdone
9781,2023-06-07T18:28:12Z,208073,...Ready For It?,Taylor Swift,reputation,,,trackdone,trackdone
9782,2023-06-07T18:32:05Z,232210,Delicate,Taylor Swift,reputation,,,trackdone,trackdone
9783,2023-06-07T18:36:01Z,236352,Dont Blame Me,Taylor Swift,reputation,,,trackdone,trackdone
9784,2023-06-07T18:40:34Z,211661,Look What You Made Me Do,Taylor Swift,reputation,,,trackdone,trackdone
9785,2023-06-07T18:46:26Z,352021,Enchanted,Taylor Swift,Speak Now,,,trackdone,trackdone
9786,2023-06-07T18:50:17Z,230017,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9787,2023-06-07T18:53:31Z,193146,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9788,2023-06-07T18:58:12Z,219699,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9789,2023-06-07T19:08:25Z,612943,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9790,2023-06-07T19:13:40Z,252728,invisible string,Taylor Swift,folklore,,,trackdone,trackdone
9791,2023-06-07T19:18:35Z,294376,betty,Taylor Swift,folklore,,,trackdone,trackdone
9792,2023-06-07T19:22:26Z,229808,the last great american dynasty,Taylor Swift,folklore,,,trackdone,trackdone
9793,2023-06-07T19:55:31Z,263374,august,Taylor Swift,folklore,,,remote,trackdone
9794,2023-06-07T19:58:41Z,189976,illicit affairs,Taylor Swift,folklore,,,trackdone,trackdone
9795,2023-06-07T20:34:09Z,255226,my tears ricochet,Taylor Swift,folklore,,,trackdone,trackdone
9796,2023-06-07T20:38:07Z,237594,cardigan,Taylor Swift,folklore,,,trackdone,trackdone
9797,2023-06-07T20:42:56Z,229949,Style,Taylor Swift,1989,,,trackdone,trackdone
9798,2023-06-07T20:46:47Z,230698,Blank Space,Taylor Swift,1989,,,trackdone,trackdone
9799,2023-06-07T20:50:26Z,218998,Shake It Off,Taylor Swift,1989,,,trackdone,trackdone
9800,2023-06-07T20:54:05Z,219299,Wildest Dreams,Taylor Swift,1989,,,trackdone,trackdone
9801,2023-06-07T20:59:15Z,201313,Lavender Haze,Taylor Swift,Midnights,,,remote,trackdone
9802,2023-06-07T21:02:35Z,200329,Anti-Hero,Taylor Swift,Midnights,,,trackdone,trackdone
9803,2023-06-07T21:05:29Z,174250,Midnight Rain,Taylor Swift,Midnights,,,trackdone,trackdone
9804,2023-06-07T21:08:12Z,163058,Vigilante Shit,Taylor Swift,Midnights,,,trackdone,trackdone
9805,2023-06-07T21:11:25Z,193052,Bejeweled,Taylor Swift,Midnights,,,trackdone,trackdone
9806,2023-06-07T21:14:55Z,150075,Mastermind,Taylor Swift,Midnights,,,trackdone,logout
9807,2023-06-07T22:30:01Z,11111,august,Taylor Swift,folklore,,,trackdone,unexpected-exit-while-paused
9808,2023-06-07T22:34:58Z,242095,Should've Said No,Taylor Swift,Taylor Swift,,,remote,trackdone
9809,2023-06-07T22:39:55Z,296874,Better Man (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9810,2023-06-07T22:43:25Z,209922,Question...?,Taylor Swift,Midnights,,,trackdone,trackdone
9811,2023-06-07T22:46:49Z,203003,Invisible,Taylor Swift,Taylor Swift,,,trackdone,trackdone
9812,2023-06-07T22:50:43Z,173352,I Think He Knows,Taylor Swift,Lover,,,trackdone,trackdone
9813,2023-06-07T22:54:27Z,222838,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9814,2023-06-07T22:58:21Z,233627,Getaway Car,Taylor Swift,reputation,,,trackdone,trackdone
9815,2023-06-07T23:01:59Z,218266,Maroon,Taylor Swift,Midnights,,,trackdone,trackdone
9816,2023-06-07T23:06:22Z,202770,Holy Ground (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9817,2023-06-07T23:09:42Z,199923,False God,Taylor Swift,Lover,,,trackdone,trackdone
9818,2023-06-07T23:14:14Z,270871,Clean,Taylor Swift,1989,,,trackdone,trackdone
9819,2023-06-07T23:17:46Z,212472,Welcome To New York,Taylor Swift,1989,,,trackdone,trackdone
9820,2023-06-07T23:22:15Z,207416,I Wish You Would,Taylor Swift,1989,,,trackdone,trackdone
9821,2023-06-07T23:25:47Z,211594,the lakes - bonus track,Taylor Swift,folklore,,,trackdone,trackdone
9822,2023-06-07T23:29:27Z,219859,You All Over Me (feat. Maren Morris) (Taylors Version) (From The Vault),Taylor Swift,You All Over Me (feat. Maren Morris) (Taylors Version) (From The Vault),,,trackdone,trackdone
9823,2023-06-07T23:37:55Z,412680,I Dont Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,,,trackdone,trackdone
9824,2023-06-07T23:42:49Z,234238,Hits Different,Taylor Swift,Midnights,,,trackdone,trackdone
9825,2023-06-07T23:47:35Z,285249,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9826,2023-06-07T23:53:11Z,298994,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylors Version),Taylor Swift,Red (Taylor's Version),,,clickrow,trackdone
9827,2023-06-07T23:57:36Z,202746,Holy Ground (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9828,2023-06-08T00:02:21Z,284640,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9829,2023-06-08T00:06:22Z,239933,The Lucky One (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9830,2023-06-08T19:15:05Z,150296,Everything Has Changed (feat. Ed Sheeran) (Taylors Version),Taylor Swift,Red (Taylor's Version),,,trackdone,unexpected-exit-while-paused
9831,2023-06-08T19:20:00Z,44738,Everything Has Changed (feat. Ed Sheeran) (Taylors Version),Taylor Swift,Red (Taylor's Version),,,remote,trackdone
9832,2023-06-08T19:23:08Z,187205,Starlight (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9833,2023-06-08T19:27:05Z,236941,Begin Again (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9834,2023-06-08T19:31:49Z,284815,The Moment I Knew (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9835,2023-06-08T19:36:31Z,222042,Come Back...Be Here (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9836,2023-06-08T19:40:10Z,218507,Girl At Home (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9837,2023-06-08T19:45:31Z,321572,State Of Grace (Acoustic Version) (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9838,2023-06-08T19:49:55Z,263722,Ronan (Taylor's Version),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9839,2023-06-08T19:55:52Z,296732,Better Man (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9840,2023-06-08T20:00:10Z,258335,Nothing New (feat. Phoebe Bridgers) (Taylors Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9841,2023-06-08T20:03:54Z,223830,Babe (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9842,2023-06-08T20:07:40Z,225490,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9843,2023-06-08T20:13:24Z,284341,I Bet You Think About Me (feat. Chris Stapleton) (Taylors Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9844,2023-06-08T20:17:46Z,261983,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9845,2023-06-08T20:21:46Z,239701,Run (feat. Ed Sheeran) (Taylors Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9846,2023-06-08T20:25:04Z,198631,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9847,2023-06-08T20:36:16Z,612251,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),,,trackdone,trackdone
9848,2023-06-08T20:36:20Z,3864,Dance The Night (From Barbie The Album),Dua Lipa,Dance The Night (From Barbie The Album),,,trackdone,endplay
9849,2023-06-08T20:40:12Z,232494,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,,,clickrow,trackdone
9850,2023-06-08T20:44:09Z,176427,Cruel Summer,Taylor Swift,Lover,,,trackdone,trackdone
9851,2023-06-08T20:47:17Z,188106,The Man,Taylor Swift,Lover,,,trackdone,trackdone
9852,2023-06-08T20:50:06Z,169629,You Need To Calm Down,Taylor Swift,Lover,,,trackdone,trackdone
9853,2023-06-08T20:53:47Z,220272,Lover,Taylor Swift,Lover,,,trackdone,trackdone
9854,2023-06-08T20:57:16Z,209445,The Archer,Taylor Swift,Lover,,,trackdone,trackdone
9855,2023-06-08T21:02:17Z,241387,Fearless (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,trackdone
9856,2023-06-08T21:06:08Z,230854,You Belong With Me (Taylors Version),Taylor Swift,Fearless (Taylor's Version),,,trackdone,trackdone
9857,2023-06-08T21:10:04Z,235742,Love Story (Taylors Version),Taylor Swift,Love Story (Taylors Version),,,trackdone,trackdone
9858,2023-06-08T21:13:54Z,229661,tis the damn season,Taylor Swift,evermore,,,trackdone,trackdone
9859,2023-06-08T23:43:51Z,214704,willow,Taylor Swift,evermore,,,remote,trackdone
9860,2023-06-08T23:47:55Z,243843,champagne problems,Taylor Swift,evermore,,,trackdone,trackdone
9861,2023-06-08T23:51:01Z,185187,gold rush,Taylor Swift,evermore,,,trackdone,trackdone
9862,2023-06-08T23:54:51Z,229677,tis the damn season,Taylor Swift,evermore,,,trackdone,trackdone
9863,2023-06-08T23:59:58Z,245388,tolerate it,Taylor Swift,evermore,,,trackdone,trackdone
9864,2023-06-09T00:03:34Z,215627,"no body, no crime (feat. HAIM)",Taylor Swift,evermore,,,trackdone,trackdone
9865,2023-06-09T00:08:49Z,314917,happiness,Taylor Swift,evermore,,,trackdone,trackdone
9866,2023-06-09T00:12:35Z,225756,dorothea,Taylor Swift,evermore,,,trackdone,trackdone
9867,2023-06-09T00:18:13Z,275196,coney island (feat. The National),Taylor Swift,evermore,,,trackdone,trackdone
9868,2023-06-09T00:22:33Z,259918,ivy,Taylor Swift,evermore,,,trackdone,trackdone
9869,2023-06-09T00:27:09Z,275015,cowboy like me,Taylor Swift,evermore,,,trackdone,trackdone
9870,2023-06-09T00:30:45Z,215908,long story short,Taylor Swift,evermore,,,trackdone,trackdone
9871,2023-06-09T00:38:34Z,417056,marjorie,Taylor Swift,evermore,,,trackdone,trackdone
9872,2023-06-09T00:41:35Z,179758,closure,Taylor Swift,evermore,,,trackdone,trackdone
9873,2023-06-09T00:46:39Z,303927,evermore (feat. Bon Iver),Taylor Swift,evermore,,,trackdone,trackdone
9874,2023-06-09T00:50:45Z,244972,right where you left me - bonus track,Taylor Swift,evermore,,,trackdone,trackdone
9875,2023-06-09T00:56:02Z,254438,its time to go - bonus track,Taylor Swift,evermore,,,trackdone,trackdone
9876,2023-06-09T00:59:38Z,214665,willow,Taylor Swift,evermore,,,trackdone,trackdone
9877,2023-06-09T01:03:42Z,243792,champagne problems,Taylor Swift,evermore,,,trackdone,trackdone
9878,2023-06-09T01:06:48Z,185320,gold rush,Taylor Swift,evermore,,,trackdone,trackdone
9879,2023-06-09T01:11:40Z,229628,tis the damn season,Taylor Swift,evermore,,,trackdone,trackdone
9880,2023-06-09T01:15:46Z,245427,tolerate it,Taylor Swift,evermore,,,trackdone,trackdone
9881,2023-06-09T01:19:22Z,215453,"no body, no crime (feat. HAIM)",Taylor Swift,evermore,,,trackdone,trackdone
9882,2023-06-09T01:24:38Z,315039,happiness,Taylor Swift,evermore,,,trackdone,trackdone
9883,2023-06-09T01:37:14Z,225737,dorothea,Taylor Swift,evermore,,,trackdone,trackdone
9884,2023-06-09T01:38:22Z,68198,coney island (feat. The National),Taylor Swift,evermore,,,trackdone,logout
9885,2023-06-09T16:25:33Z,400212,"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,remote,trackdone
9886,2023-06-09T16:26:59Z,86156,"Dear Old Shiz - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9887,2023-06-09T16:32:09Z,309320,"The Wizard And I - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9888,2023-06-09T16:35:41Z,212008,"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9889,2023-06-09T16:38:20Z,99003,"Something Bad - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9890,2023-06-09T16:45:57Z,457043,"Dancing Through Life - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9891,2023-06-09T16:49:42Z,224315,"Popular - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9892,2023-06-09T16:52:40Z,178566,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9893,2023-06-09T16:56:43Z,183721,"One Short Day - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9894,2023-06-09T16:57:59Z,75913,"A Sentimental Man - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9895,2023-06-09T17:03:53Z,353801,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9896,2023-06-09T17:10:16Z,382983,"Thank Goodness - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9897,2023-06-09T17:16:12Z,296877,"Wonderful - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9898,2023-06-09T17:17:02Z,49930,"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9899,2023-06-09T17:20:48Z,225778,"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9900,2023-06-09T17:24:19Z,211483,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9901,2023-06-09T17:25:50Z,91018,"March Of The Witch Hunters - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9902,2023-06-09T17:31:57Z,306705,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9903,2023-06-09T17:33:39Z,101618,"Finale ""Wicked"" - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,,,trackdone,trackdone
9904,2023-06-09T17:37:51Z,252707,For Good,Stephen Schwartz,Wicked,,,trackdone,trackdone
9905,2023-06-09T17:41:08Z,74545,Dancing Through Life,Stephen Schwartz,Wicked,,,trackdone,fwdbtn
9906,2023-06-09T17:41:12Z,3427,Popular,Stephen Schwartz,Wicked,,,fwdbtn,fwdbtn
9907,2023-06-09T17:41:15Z,2778,Defying Gravity - Tracy Young's Flying Monkey's Radio Edit,Idina Menzel,Defying Gravity,,,fwdbtn,backbtn
9908,2023-06-09T17:45:34Z,200329,Anti-Hero,Taylor Swift,Midnights,,,trackdone,trackdone
9909,2023-06-09T17:48:31Z,176427,Cruel Summer,Taylor Swift,Lover,,,trackdone,trackdone
9910,2023-06-09T17:55:24Z,230698,Blank Space,Taylor Swift,1989,,,trackdone,trackdone
9911,2023-06-09T17:59:14Z,229949,Style,Taylor Swift,1989,,,trackdone,trackdone
9912,2023-06-09T18:04:01Z,237594,cardigan,Taylor Swift,folklore,,,trackdone,trackdone
9913,2023-06-09T18:07:26Z,204613,Karma,Taylor Swift,Midnights,,,trackdone,trackdone
9914,2023-06-09T18:22:12Z,544253,Enchanted,Taylor Swift,Speak Now,,,trackdone,trackdone
9915,2023-06-09T18:26:08Z,235356,Dont Blame Me,Taylor Swift,reputation,,,trackdone,trackdone
9916,2023-06-09T18:30:29Z,201313,Lavender Haze,Taylor Swift,Midnights,,,trackdone,trackdone
9917,2023-06-09T18:34:09Z,219784,All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,,,trackdone,trackdone
9918,2023-06-09T18:37:30Z,201313,Lavender Haze,Taylor Swift,Midnights,,,trackdone,trackdone
9919,2023-06-09T18:45:09Z,216899,Maroon,Taylor Swift,Midnights,,,trackdone,trackdone
9920,2023-06-09T18:49:47Z,200329,Anti-Hero,Taylor Swift,Midnights,,,trackdone,trackdone
9921,2023-06-09T18:54:01Z,254562,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights,,,trackdone,trackdone
9922,2023-06-09T18:57:15Z,193755,"You're On Your Own, Kid",Taylor Swift,Midnights,,,trackdone,trackdone
9923,2023-06-09T19:00:09Z,174250,Midnight Rain,Taylor Swift,Midnights,,,trackdone,trackdone
9924,2023-06-09T19:04:38Z,209265,Question...?,Taylor Swift,Midnights,,,trackdone,trackdone
9925,2023-06-09T19:07:21Z,163058,Vigilante Shit,Taylor Swift,Midnights,,,trackdone,trackdone
9926,2023-06-09T19:10:34Z,193052,Bejeweled,Taylor Swift,Midnights,,,trackdone,trackdone
9927,2023-06-09T19:14:40Z,246580,Labyrinth,Taylor Swift,Midnights,,,trackdone,trackdone
9928,2023-06-09T19:18:05Z,204613,Karma,Taylor Swift,Midnights,,,trackdone,trackdone
9929,2023-06-09T19:22:12Z,186704,Sweet Nothing,Taylor Swift,Midnights,,,trackdone,trackdone
9930,2023-06-09T19:25:22Z,190359,Mastermind,Taylor Swift,Midnights,,,trackdone,trackdone
9931,2023-06-09T19:29:22Z,239939,The Great War,Taylor Swift,Midnights,,,trackdone,trackdone
9932,2023-06-09T19:34:17Z,217134,Bigger Than The Whole Sky,Taylor Swift,Midnights,,,trackdone,trackdone
9933,2023-06-09T19:38:03Z,195830,Paris,Taylor Swift,Midnights,,,trackdone,trackdone
9934,2023-06-09T19:41:54Z,231043,High Infidelity,Taylor Swift,Midnights,,,trackdone,trackdone
9935,2023-06-09T19:44:21Z,147254,Glitch,Taylor Swift,Midnights,,,trackdone,trackdone
9936,2023-06-09T19:48:41Z,259580,"Would've, Could've, Should've",Taylor Swift,Midnights,,,trackdone,trackdone
9937,2023-06-09T19:52:54Z,224057,Dear Reader,Taylor Swift,Midnights,,,trackdone,trackdone
9938,2023-06-09T20:06:03Z,456621,Hits Different,Taylor Swift,Midnights,,,trackdone,trackdone
9939,2023-06-09T20:09:52Z,228962,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Midnights,,,trackdone,trackdone
9940,2023-06-09T20:13:12Z,200038,Karma (feat. Ice Spice),Taylor Swift,Midnights,,,trackdone,trackdone
9941,2023-06-09T20:17:03Z,201313,Lavender Haze,Taylor Swift,Midnights,,,trackdone,trackdone
9942,2023-06-09T20:20:40Z,216899,Maroon,Taylor Swift,Midnights,,,trackdone,trackdone
9943,2023-06-09T20:24:00Z,200329,Anti-Hero,Taylor Swift,Midnights,,,trackdone,trackdone
9944,2023-06-09T20:28:15Z,254562,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights,,,trackdone,trackdone
